Unnamed: 0,movie_id,movie_name,year,genre,overview,director,cast,emotions,language,industry,runtime,rating,plot
716,tt1291465,Raajneeti,2010,"Crime, Drama, Thriller","Samar, the son of a political family, has chosen to go to the USA to live with his girlfriend. However, the death of his father makes him put his plans on hold and enter the dirty world of politics.",Prakash Jha,"Ajay Devgn, Ranbir Kapoor, Nana Patekar, Katrina Kaif","Anxiety, Suspense, Fear, Anger, Sadness, Frustration",Hindi,Bollywood,173 minutes,7.1,"Samar, the son of a political family, has chosen to go to the USA to live with his girlfriend. However, the death of his father makes him put his plans on hold and enter the dirty world of politics. Sooraj who is abandoned by Bharti Rai is raised by a driver who works under a politician's family. Belonging to a prominent Uttar Pradesh-family of ruthless politicians, Samar Pratap is about to return to his Irish-American girlfriend, Sarah, in the U.S. and obtain a PhD, but cancels his trip when his father, Chandra, is shot dead. He decides to stay put and avenge this slaying but ends up dealing with aspiring politician, Indu Sakseria, who wants to wed him; his brother, Prithviraj, who has been granted control of the Rashtrawadi Party but is facing imprisonment on charges of Assaulting a Police Officer and Sexual Molestation; his cousin, Veerendra, who wants control of the party; and his astute maternal uncle, Brij Gopal - who secretly controls the entire family. Before he could even handle these situations, Sarah arrives in India and will soon accuse him of being a manipulative and conniving politician.ârAjOo (gunwanti@hotmail.com)"
717,tt9248972,Mission Mangal,2019,"Drama, History","Based on true events of the Indian Space Research Organisation (ISRO) successfully launching the Mars Orbiter Mission (Mangalyaan), making it the least expensive mission to Mars.",Jagan Shakti,"Akshay Kumar, Vidya Balan, Taapsee Pannu, Sonakshi Sinha","Excitement, Inspiration, Pride, Hope, Joy, Patriotism",Hindi,Bollywood,128 minutes,6.5,"Based on true events of the Indian Space Research Organisation (ISRO) successfully launching the Mars Orbiter Mission (Mangalyaan), making it the least expensive mission to Mars."
718,tt19864958,Maja Ma,2022,"Comedy, Drama","A rumor about Pallavi Patel, a quintessential, middle aged, devoted housewife who is famous for her dance and cooking, threatens to disrupt her middle-class family's ethos, on the eve of her son Tejas' engagement with a rich, NRI girl.",Anand Tiwari,"Madhuri Dixit, Ritwik Bhowmik, Barkha Singh, Gajraj Rao","Amusement, Sympathy, Anxiety, Suspense, Disgust, Frustration",Hindi,Bollywood,Error,Error,"A rumor about Pallavi Patel, a quintessential, middle aged, devoted housewife who is famous for her dance and cooking, threatens to disrupt her middle-class family's ethos, on the eve of her son Tejas' engagement with a rich, NRI girl. Pallavi Patel is the quintessential, middle aged, devoted housewife who is equally famous for her dance as she is for her cooking. But what happens when a truth about her, threatens to disrupt her middle-class family's ethos, on the eve of her son Tejas' engagement with a rich, NRI girl?"
719,tt1532957,Paa,2009,"Comedy, Drama",A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years.,R. Balki,"Amitabh Bachchan, Abhishek Bachchan, Vidya Balan, Paresh Rawal","Sad, Love, Hope, Fear, Guilt, Tenderness",Hindi,Bollywood,<number> minutes,7.1,"A father tries to help his son cope with a rare condition that causes the young boy to age beyond his years. Auro (Amitabh Bachchan) is an intelligent, witty 13-year-old boy with an extremely rare genetic defect, a Progeria-like syndrome that causes accelerated aging. Mentally he is 13, a typical young boy, but physically he looks five times older. In spite of his condition, Auro is a very happy boy. He lives with his mother Vidya (Vidya Balan), a gynecologist. His father, Amol Arte (Abhishek Bachchan), is a progressive young idealistic politician out to prove to the world that 'politics' is not a bad word. He is a man with a mission: to help his son.âBig Pictures"
720,tt0116950,Maachis,1996,"Action, Crime, Drama","A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots.",Gulzar,"Om Puri, Tabu, Chandrachur Singh, Kanwaljeet Singh","Anger, Frustration, Desperation, Hopelessness, Grief, Revenge",Hindi,Bollywood,165 minutes,8.3,"A realistic, hard-hitting portrayal of terrorism and youth in the Punjab after the 1984 riots. Following the assassination of Mrs. Indira Gandhi, the Prime Minister of India, at the hands of her Sikh bodyguards, a wave of violence broke out against innocent Sikhs and their families. Pressure was also brought on the police to bring the assassins and their allies to justice. The police, with their limited resources, and the lack of any witnesses, brutally brought in innocent Sikh men and women, and aggressively interrogated them with third degree methods. This created a wave of sympathy for the extremists, and more people started joining them to revolt against an oppressive regime. This story is of one such family, consisting of Veerandra (Tabu), her brother Jaswant Singh or Jassi (Raj Zutshi), and her mom. One day Inspector Vohra (Kanwaljeet) comes to their house with a police escort to find out the whereabouts of Jimmy or Jaimal (Jasjit Shergill). Jassi playfully introduces the police party to his pet dog Jimmy, and is taken away for questioning. He returns several days later, bleeding and badly wounded. Veerandra's boyfriend Kripal Singh or Pali (Chandrachur Singh) vows to avenge Jassi's beating and joins up with Commander (Kulbhushan Kharbanda) and Sanataan (Om Puri), both hardcore extremists.ârAjOo (gunwanti@hotmail.com)"
721,tt9537274,The Intern,V,"Comedy, Drama, Thriller",The Indian adaptation of The Intern (2015).,Amit Ravindernath Sharma,"Deepika Padukone, Amitabh Bachchan, Neena Gupta","Happy, Comforted, Amused, Inspired, Hopeful, Empathetic",English,Hollywood,121 minutes,7.1,"Indian version of ""The Intern"": A retired widower finds new purpose when he joins a thriving online fashion company as their senior citizen intern, bringing his years of experience to a modern workplace."
722,tt8176040,Panipat,2019,"Action, Drama, History","The Great Betrayal is a War Epic set in 1761, when Sadashiv Rao Bhau Peshwa led the Maratha army to the north of India to repel the invading forces of Ahmad Shah Abdali, the King of Afghanistan.",Ashutosh Gowariker,"Arjun Kapoor, Sanjay Dutt, Kriti Sanon, Mohnish Behl","Pride, Patriotism, Sadness, Anger, Fear, Hope",Hindi,Bollywood,173 minutes,5.8,"The Great Betrayal is a War Epic set in 1761, when Sadashiv Rao Bhau Peshwa led the Maratha army to the north of India to repel the invading forces of Ahmad Shah Abdali, the King of Afghanistan."
723,tt0227194,One 2 Ka 4,2001,"Action, Crime, Drama","When a cop's partner is killed in the line of duty, he assumed guardianship of his orphaned children while investigating the murder.",Shashilal K. Nair,"Shah Rukh Khan, Jackie Shroff, Juhi Chawla, Nirmal Pandey","Happy, Sad, Frustrated, Excited, Romantic, Anxious",Hindi,Bollywood,172 minutes,5.7,"When a cop's partner is killed in the line of duty, he assumed guardianship of his orphaned children while investigating the murder. Javed Abbas (Jackie Shroff) is a widowed police officer with four children. His partner is Arun Verma (Shahrukh Khan). Both Javed and Arun are honest, hard-working and diligent. This leads to the ""death"" of Javed in mysterious circumstances. After Javed's death, Arun takes over the responsibility of looking after his four children. He runs into several problems and decides to seek the help of Geeta Choudhary (Juhi Chawla), who readily agrees and moves in with him and the four children. The children take an instant liking to Geeta and things seem to settle down. One day Arun finds out that his former partner's death was really a homicide. When he attempts to investigate, charges of drug-trafficking and bribery are brought out against him. He also finds out that Geeta is not what she claims to be.ârAjOo (gunwanti@hotmail.com)"
724,tt3019620,Titli,2014,"Action, Crime, Drama","Titli, the youngest member of a car-jacking brotherhood wants to escape the family business. He and his wife form a pact to set free from their family roots. But is escape possible?",Kanu Behl,"Shashank Arora, Ranvir Shorey, Shivani Raghuvanshi, Amit Sial","Frustration, Desperation, Anger, Loneliness, Fear, Hope",Hindi,Bollywood,116 minutes,7.4,"Titli, the youngest member of a car-jacking brotherhood wants to escape the family business. He and his wife form a pact to set free from their family roots. But is escape possible? ""In the badlands of Delhi's dystopic underbelly, Titli, the youngest member of a violent car-jacking brotherhood plots a desperate bid to escape the 'family' business. His struggle to do, so is countered at each stage by his indignant brothers, who finally try marrying him off to 'settle' him. Titli finds an unlikely ally in his new wife, Neelu, who nurtures her own set of frustrated dreams. They form a strange, mutually exploitative partnership in a desperate bid to escape the stranglehold of their family roots. But is escape the same as freedom?âAnonymous"
725,tt2198235,Monsoon Shootout,2013,"Action, Crime, Drama","As heavy rains lash Mumbai, a cop on his first assignment faces a life altering decision when he must decide whether to shoot a suspect or not.",Amit Kumar,"Vijay Varma, Nawazuddin Siddiqui, Neeraj Kabi, Geetanjali Thapa","Anxiety, Fear, Suspense, Frustration, Hopelessness, Moral conflict",Hindi,Bollywood,92 minutes,6.1,"As heavy rains lash Mumbai, a cop on his first assignment faces a life altering decision when he must decide whether to shoot a suspect or not. As the raging monsoon lashes Mumbai, the commercial and underworld capital of India, the police struggle to keep up with the gangsters who are ever more emboldened. Adi, a principled rookie cop as his first assignment on the force, joins an elite, anti-extortion unit of the Mumbai police led by Khan, a cop in the 'Dirty Harry' mold. On his first evening on the job, Adi had planned to meet his ex flame Anu and to get back with her, but he misses the date when Khan has set up an ambush for a dreaded gangster. However, the ambush goes wrong and Adi chases Shiva, a seemingly armed and dangerous criminal into a dead-end alley. Unsure if Shiva is, indeed, the wanted gangster, Adi has a moment of reckoning; whether to shoot or not to shoot. Whatever his decision is, every decision will take him on a journey that pits him against a system which demands a compromise of his morals. As he lives through the dramatic consequences of each decision, he realizes that every choice has its price... and in doing so, Adi discovers that morality doesn't come cheap.âHappy_Evil_Dude"
